,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
208,00:17:20,353.54999999999995,326.4,27.150000000000006,0.6799437913132514,80,0.3393750000000001,90,0,1,DI_Water
209,00:17:25,353.54999999999995,326.4,27.150000000000006,0.713274369318803,80,0.3393750000000001,90,0,1,DI_Water
210,00:17:30,353.75,326.65,27.099999999999994,0.713274369318803,80,0.33874999999999994,90,0,1,DI_Water
211,00:17:35,353.95,326.4,27.549999999999997,0.713274369318803,80,0.344375,90,0,1,DI_Water
212,00:17:40,354.15,326.65,27.5,0.7466049473243546,80,0.34375,90,0,1,DI_Water
213,00:17:45,353.95,326.4,27.549999999999997,0.7466049473243546,80,0.344375,90,0,1,DI_Water
214,00:17:50,354.34999999999997,326.65,27.700000000000003,0.7466049473243546,80,0.34625000000000006,90,0,1,DI_Water
215,00:17:55,354.34999999999997,326.65,27.700000000000003,0.7466049473243546,80,0.34625000000000006,90,0,1,DI_Water
216,00:18:00,354.34999999999997,326.65,27.700000000000003,0.7799355253299061,80,0.34625000000000006,90,0,1,DI_Water
217,00:18:05,354.54999999999995,326.9,27.650000000000006,0.7799355253299061,80,0.34562500000000007,90,0,1,DI_Water
218,00:18:10,353.34999999999997,330.4,22.950000000000003,0.7799355253299061,80,0.28687500000000005,90,0,1,DI_Water
219,00:18:15,353.54999999999995,330.65,22.900000000000006,0.7799355253299061,80,0.28625000000000006,90,0,1,DI_Water
220,00:18:20,354.54999999999995,330.65,23.900000000000006,0.7799355253299061,80,0.29875000000000007,90,0,1,DI_Water
221,00:18:25,354.54999999999995,331.4,23.150000000000006,0.7799355253299061,80,0.28937500000000005,90,0,1,DI_Water
222,00:18:30,354.54999999999995,331.65,22.900000000000006,0.8132661033354576,80,0.28625000000000006,90,0,1,DI_Water
223,00:18:35,354.34999999999997,332.15,22.200000000000003,0.8132661033354576,80,0.2775,90,0,1,DI_Water
224,00:18:40,354.34999999999997,331.65,22.700000000000003,0.8465966813410092,80,0.28375000000000006,90,0,1,DI_Water
225,00:18:45,353.34999999999997,331.65,21.700000000000003,0.8465966813410092,80,0.27125000000000005,90,0,1,DI_Water
